episode_id,policy_path_id,window_start,cycle_id,cycle_start_time_s,posting_end_time_s,cycle_end_time_s,n_posted_orders,n_filled_orders,n_canceled_orders
3,4,2025-05-29 10:33:00.066354-04:00,0,0.0,0.1,0.4008925056791659,10,3,7
3,4,2025-05-29 10:33:00.066354-04:00,1,0.4508925056791659,0.5508925056791659,0.8515379563799641,10,3,7
3,4,2025-05-29 10:33:00.066354-04:00,2,0.9015379563799641,1.0015379563799642,1.34618629005116,10,3,7
3,5,2025-05-29 10:33:00.066354-04:00,0,0.0,0.1,0.4008371142368113,10,3,7
3,5,2025-05-29 10:33:00.066354-04:00,1,0.4508371142368113,0.5508371142368113,0.8517364920147086,10,3,7
3,5,2025-05-29 10:33:00.066354-04:00,2,0.9017364920147086,1.0017364920147087,1.3026299763612639,10,3,7
3,6,2025-05-29 10:33:00.066354-04:00,0,0.0,0.1,0.4109360911348561,10,3,7
3,6,2025-05-29 10:33:00.066354-04:00,1,0.46093609113485606,0.5609360911348561,0.8619322236140813,10,3,7
3,6,2025-05-29 10:33:00.066354-04:00,2,0.9119322236140813,1.0119322236140813,1.3129152941669986,10,3,7
3,7,2025-05-29 10:33:00.066354-04:00,0,0.0,0.1,0.4007273888361225,10,3,7
3,7,2025-05-29 10:33:00.066354-04:00,1,0.4507273888361225,0.5507273888361225,0.8513715739783289,10,3,7
3,7,2025-05-29 10:33:00.066354-04:00,2,0.9013715739783289,1.0013715739783289,1.337282975027128,10,3,7
3,8,2025-05-29 10:33:00.066354-04:00,0,0.0,0.1,0.4009494508449312,10,3,7
3,8,2025-05-29 10:33:00.066354-04:00,1,0.4509494508449312,0.5509494508449312,1.0045138673049467,10,3,7
3,8,2025-05-29 10:33:00.066354-04:00,2,1.0545138673049468,1.1545138673049469,1.545548851237072,10,3,7
3,9,2025-05-29 10:33:00.066354-04:00,0,0.0,0.1,0.40099024678641787,10,3,7
3,9,2025-05-29 10:33:00.066354-04:00,1,0.45099024678641786,0.5509902467864178,0.8519477106004576,10,3,7
3,9,2025-05-29 10:33:00.066354-04:00,2,0.9019477106004576,1.0019477106004577,1.302766963939938,10,3,7
4,0,2025-05-29 10:34:00.013360-04:00,0,0.0,0.1,0.4008634375393853,10,3,7
4,0,2025-05-29 10:34:00.013360-04:00,1,0.4508634375393853,0.5508634375393853,1.1035053059654396,10,3,7
4,0,2025-05-29 10:34:00.013360-04:00,2,1.1535053059654397,1.2535053059654397,1.5544877964104207,10,3,7
4,1,2025-05-29 10:34:00.013360-04:00,0,0.0,0.1,0.4137431467153363,10,3,7
4,1,2025-05-29 10:34:00.013360-04:00,1,0.4637431467153363,0.5637431467153363,0.8646405589013666,10,3,7
4,1,2025-05-29 10:34:00.013360-04:00,2,0.9146405589013666,1.0146405589013667,1.4292198351631986,10,3,7
4,2,2025-05-29 10:34:00.013360-04:00,0,0.0,0.1,0.40098484770938164,10,3,7
4,2,2025-05-29 10:34:00.013360-04:00,1,0.45098484770938163,0.5509848477093816,0.851894976385111,10,3,7
