episode_id,policy_path_id,window_start,cycle_id,order_id,order_slot,post_time_s,qty,filled,fill_time_s,cancel_time_s,terminal_time_s,terminal_action
0,2,2025-05-29 10:30:00.006003-04:00,1,11,1,0.4607478485168263,1,True,0.61120005241725,,0.61120005241725,fill
0,2,2025-05-29 10:30:00.006003-04:00,1,12,2,0.47074784851682633,1,False,,0.8507638324565103,0.8507638324565103,cancel
0,2,2025-05-29 10:30:00.006003-04:00,1,13,3,0.4807478485168263,1,False,,0.850882750562224,0.850882750562224,cancel
0,2,2025-05-29 10:30:00.006003-04:00,1,14,4,0.4907478485168263,1,False,,0.8509028819025815,0.8509028819025815,cancel
0,2,2025-05-29 10:30:00.006003-04:00,1,15,5,0.5007478485168263,1,False,,0.8509132973712528,0.8509132973712528,cancel
0,2,2025-05-29 10:30:00.006003-04:00,1,16,6,0.5107478485168263,1,False,,0.8511424583056844,0.8511424583056844,cancel
0,2,2025-05-29 10:30:00.006003-04:00,1,17,7,0.5207478485168263,1,False,,0.8514151805338722,0.8514151805338722,cancel
0,2,2025-05-29 10:30:00.006003-04:00,1,18,8,0.5307478485168263,1,False,,0.8514931473845515,0.8514931473845515,cancel
0,2,2025-05-29 10:30:00.006003-04:00,1,19,9,0.5407478485168263,1,False,,0.8516583240208907,0.8516583240208907,cancel
0,2,2025-05-29 10:30:00.006003-04:00,2,20,0,0.9016583240208907,1,True,1.0106494981879452,,1.0106494981879452,fill
0,2,2025-05-29 10:30:00.006003-04:00,2,21,1,0.9116583240208908,1,False,,1.3018987747621982,1.3018987747621982,cancel
0,2,2025-05-29 10:30:00.006003-04:00,2,22,2,0.9216583240208908,1,False,,1.302125440116752,1.302125440116752,cancel
0,2,2025-05-29 10:30:00.006003-04:00,2,23,3,0.9316583240208908,1,False,,1.3021958170625172,1.3021958170625172,cancel
0,2,2025-05-29 10:30:00.006003-04:00,2,24,4,0.9416583240208908,1,False,,1.3022677383718952,1.3022677383718952,cancel
0,2,2025-05-29 10:30:00.006003-04:00,2,25,5,0.9516583240208908,1,False,,1.3022817900797345,1.3022817900797345,cancel
0,2,2025-05-29 10:30:00.006003-04:00,2,26,6,0.9616583240208907,1,False,,1.3023271638574705,1.3023271638574705,cancel
0,2,2025-05-29 10:30:00.006003-04:00,2,27,7,0.9716583240208907,1,False,,1.3025042001612934,1.3025042001612934,cancel
0,2,2025-05-29 10:30:00.006003-04:00,2,28,8,0.9816583240208907,1,False,,1.3025571854374138,1.3025571854374138,cancel
0,2,2025-05-29 10:30:00.006003-04:00,2,29,9,0.9916583240208907,1,False,,1.302613906772709,1.302613906772709,cancel
0,3,2025-05-29 10:30:00.006003-04:00,0,0,0,0.0,1,True,0.1430929768825326,,0.1430929768825326,fill
0,3,2025-05-29 10:30:00.006003-04:00,0,1,1,0.01,1,False,,0.40004635096854657,0.40004635096854657,cancel
0,3,2025-05-29 10:30:00.006003-04:00,0,2,2,0.02,1,False,,0.4001506596648678,0.4001506596648678,cancel
0,3,2025-05-29 10:30:00.006003-04:00,0,3,3,0.03,1,False,,0.4002413880180563,0.4002413880180563,cancel
0,3,2025-05-29 10:30:00.006003-04:00,0,4,4,0.04,1,False,,0.4003218085274268,0.4003218085274268,cancel
0,3,2025-05-29 10:30:00.006003-04:00,0,5,5,0.05,1,False,,0.4003734875946698,0.4003734875946698,cancel
0,3,2025-05-29 10:30:00.006003-04:00,0,6,6,0.06,1,False,,0.4004039617496943,0.4004039617496943,cancel
0,3,2025-05-29 10:30:00.006003-04:00,0,7,7,0.07,1,False,,0.4007017464249414,0.4007017464249414,cancel
0,3,2025-05-29 10:30:00.006003-04:00,0,8,8,0.08,1,False,,0.4008366434918802,0.4008366434918802,cancel
