episode_id,policy_path_id,window_start,cycle_id,order_id,order_slot,post_time_s,fill_time_s,qty,impact_left,cost_jump,contribution,cumulative_cost
5,3,2025-05-29 10:35:00.009384-04:00,2,21,1,1.2964100454044742,1.452474098026762,1,0.0031619486658613586,0.0031619486658613586,0.0031619486658613586,0.0133936505763885
5,4,2025-05-29 10:35:00.009384-04:00,0,0,0,0.0,0.1402533351198546,1,0.0007458559129430652,0.0007458559129430652,0.0007458559129430652,0.0007458559129430652
5,4,2025-05-29 10:35:00.009384-04:00,2,20,0,0.9017358210802108,1.0840956982193755,1,0.002744650501295352,0.002744650501295352,0.002744650501295352,0.003490506414238417
5,5,2025-05-29 10:35:00.009384-04:00,0,0,0,0.0,0.35469716550560615,1,0.0014159273366658677,0.0014159273366658677,0.0014159273366658677,0.0014159273366658677
5,5,2025-05-29 10:35:00.009384-04:00,0,1,1,0.01,0.36180878100728786,1,0.0014159273366658677,0.0014159273366658677,0.0014159273366658677,0.0028318546733317354
5,5,2025-05-29 10:35:00.009384-04:00,1,10,0,0.45083550446785775,0.55201868947854,1,0.00106206,0.00106206,0.00106206,0.0038939146733317355
5,5,2025-05-29 10:35:00.009384-04:00,1,11,1,0.46083550446785776,0.5555364770432939,1,0.00106206,0.00106206,0.00106206,0.004955974673331736
5,6,2025-05-29 10:35:00.009384-04:00,0,0,0,0.0,0.25729625814128665,1,0.0009815838279692876,0.0009815838279692876,0.0009815838279692876,0.0009815838279692876
5,6,2025-05-29 10:35:00.009384-04:00,1,10,0,0.45093608081670256,0.6180511725339548,1,0.0017359003144009847,0.0017359003144009847,0.0017359003144009847,0.0027174841423702723
5,6,2025-05-29 10:35:00.009384-04:00,2,20,0,0.9019094385751014,1.0409725662738043,1,0.0022479404444664787,0.0022479404444664787,0.0022479404444664787,0.004965424586836751
5,7,2025-05-29 10:35:00.009384-04:00,0,0,0,0.0,0.20450696135041305,1,0.0007458559129430652,0.0007458559129430652,0.0007458559129430652,0.0007458559129430652
5,7,2025-05-29 10:35:00.009384-04:00,1,10,0,0.4509007847980386,0.6886025412694816,1,0.002135601709622889,0.002135601709622889,0.002135601709622889,0.002881457622565954
5,7,2025-05-29 10:35:00.009384-04:00,2,20,0,0.9018528649617905,2.052009582780723,1,0.003886941635930029,0.003886941635930029,0.003886941635930029,0.006768399258495983
5,8,2025-05-29 10:35:00.009384-04:00,0,0,0,0.0,0.11455977548015633,1,0.0007458559129430652,0.0007458559129430652,0.0007458559129430652,0.0007458559129430652
5,8,2025-05-29 10:35:00.009384-04:00,1,10,0,0.4509042236306074,0.5607282599789024,1,0.0017187703144009847,0.0017187703144009847,0.0017187703144009847,0.00246462622734405
5,8,2025-05-29 10:35:00.009384-04:00,2,20,0,0.9018852981790162,1.0491603040266846,1,0.002230810444466479,0.002230810444466479,0.002230810444466479,0.004695436671810529
5,8,2025-05-29 10:35:00.009384-04:00,2,21,1,0.9118852981790162,1.0700625900325689,1,0.0025883824511658167,0.0025883824511658167,0.0025883824511658167,0.007283819122976346
