time_s,n_samples,mean_cost,std_cost,q05_cost,q25_cost,median_cost,q75_cost,q95_cost
1.566,200,0.34837706055801815,0.3230683118600564,0.0,0.1472867526145249,0.2707725915626885,0.46630098976596407,0.97630909807025
1.568,200,0.34837706055801815,0.3230683118600564,0.0,0.1472867526145249,0.2707725915626885,0.46630098976596407,0.97630909807025
1.57,200,0.34837706055801815,0.3230683118600564,0.0,0.1472867526145249,0.2707725915626885,0.46630098976596407,0.97630909807025
1.572,200,0.34837706055801815,0.3230683118600564,0.0,0.1472867526145249,0.2707725915626885,0.46630098976596407,0.97630909807025
1.574,200,0.34837706055801815,0.3230683118600564,0.0,0.1472867526145249,0.2707725915626885,0.46630098976596407,0.97630909807025
1.576,200,0.34837706055801815,0.3230683118600564,0.0,0.1472867526145249,0.2707725915626885,0.46630098976596407,0.97630909807025
1.578,200,0.34837706055801815,0.3230683118600564,0.0,0.1472867526145249,0.2707725915626885,0.46630098976596407,0.97630909807025
1.58,200,0.34837706055801815,0.3230683118600564,0.0,0.1472867526145249,0.2707725915626885,0.46630098976596407,0.97630909807025
1.582,200,0.34837706055801815,0.3230683118600564,0.0,0.1472867526145249,0.2707725915626885,0.46630098976596407,0.97630909807025
1.584,200,0.34837706055801815,0.3230683118600564,0.0,0.1472867526145249,0.2707725915626885,0.46630098976596407,0.97630909807025
1.586,200,0.34837706055801815,0.3230683118600564,0.0,0.1472867526145249,0.2707725915626885,0.46630098976596407,0.97630909807025
1.588,200,0.3483873385580182,0.32307622946174225,0.0,0.1472867526145249,0.2707725915626885,0.46630098976596407,0.97630909807025
1.59,200,0.3483873385580182,0.32307622946174225,0.0,0.1472867526145249,0.2707725915626885,0.46630098976596407,0.97630909807025
1.592,200,0.3483873385580182,0.32307622946174225,0.0,0.1472867526145249,0.2707725915626885,0.46630098976596407,0.97630909807025
1.594,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.596,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.598,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.6,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.602,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.604,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.606,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.608,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.61,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.612,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.614,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.616,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.618,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.62,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.622,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.624,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.6260000000000001,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.6280000000000001,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.6300000000000001,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.6320000000000001,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.6340000000000001,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.6360000000000001,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.6380000000000001,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.6400000000000001,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.6420000000000001,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.6440000000000001,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.6460000000000001,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.6480000000000001,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.6500000000000001,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.6520000000000001,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.6540000000000001,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.6560000000000001,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.6580000000000001,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.6600000000000001,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.6620000000000001,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.6640000000000001,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.666,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.668,200,0.3488534441482812,0.32299638393212876,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.67,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.672,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.674,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.676,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.678,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.68,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.682,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.684,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.686,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.688,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.69,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.692,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.694,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.696,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.698,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.7,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.702,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.704,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.706,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.708,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.71,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.712,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.714,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.716,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.718,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.72,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.722,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.724,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.726,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.728,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.73,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.732,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.734,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.736,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.738,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.74,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.742,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.744,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.746,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.748,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.75,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.752,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.754,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.756,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.758,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.76,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.762,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.764,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.766,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.768,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.77,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.772,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.774,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.776,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.778,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.78,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.782,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.784,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.786,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.788,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.79,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.792,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.794,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.796,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.798,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.8,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.802,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.804,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.806,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.808,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.81,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.812,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.814,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.816,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.818,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.82,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.822,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.824,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.826,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.828,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.83,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.832,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.834,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.836,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.838,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.84,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.842,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.844,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.846,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.848,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.85,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.852,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.854,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.856,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.858,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.86,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.862,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.864,200,0.34914651954766496,0.32274902629290364,0.0,0.1472867526145249,0.2710765988179796,0.46630098976596407,0.97630909807025
1.866,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.868,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.87,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.872,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.874,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.8760000000000001,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.8780000000000001,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.8800000000000001,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.8820000000000001,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.8840000000000001,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.8860000000000001,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.8880000000000001,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.8900000000000001,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.8920000000000001,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.8940000000000001,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.8960000000000001,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.8980000000000001,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.9000000000000001,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.9020000000000001,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.9040000000000001,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.9060000000000001,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.9080000000000001,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.9100000000000001,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.9120000000000001,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.9140000000000001,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.9160000000000001,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.9180000000000001,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.92,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.922,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.924,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.926,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.928,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.93,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.932,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.934,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.936,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.938,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.94,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.942,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.944,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.946,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.948,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.95,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.952,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.954,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.956,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.958,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.96,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.962,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.964,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.966,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.968,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.97,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.972,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.974,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.976,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.978,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.98,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.982,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.984,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.986,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.988,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.99,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.992,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.994,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.996,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
1.998,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
2.0,200,0.3494547177115207,0.32258311026891673,0.0,0.14833593401149714,0.2710765988179796,0.46630098976596407,0.97630909807025
