episode_id,policy_path_id,window_start,cycle_id,order_id,order_slot,post_time_s,qty,fill_time_s
2,0,2025-05-29 10:32:00.032150-04:00,0,0,0,0.0,1,0.15513530022524372
2,0,2025-05-29 10:32:00.032150-04:00,0,1,1,0.01,1,0.161157655483082
2,0,2025-05-29 10:32:00.032150-04:00,0,2,2,0.02,1,0.16466534998978494
2,0,2025-05-29 10:32:00.032150-04:00,1,10,0,0.45067297608218554,1,0.6760690305302887
2,0,2025-05-29 10:32:00.032150-04:00,1,11,1,0.46067297608218555,1,0.6780423406618027
2,0,2025-05-29 10:32:00.032150-04:00,1,12,2,0.47067297608218556,1,0.6836142932900073
2,0,2025-05-29 10:32:00.032150-04:00,2,20,0,0.901623612459319,1,1.1239338231247658
2,0,2025-05-29 10:32:00.032150-04:00,2,21,1,0.911623612459319,1,1.1252513175330257
2,0,2025-05-29 10:32:00.032150-04:00,2,22,2,0.921623612459319,1,1.129587601555927
2,1,2025-05-29 10:32:00.032150-04:00,0,0,0,0.0,1,0.20410167834923373
2,1,2025-05-29 10:32:00.032150-04:00,0,1,1,0.01,1,0.2058170452293257
2,1,2025-05-29 10:32:00.032150-04:00,0,2,2,0.02,1,0.22721211871475938
2,1,2025-05-29 10:32:00.032150-04:00,1,10,0,0.4509227810986844,1,0.8167735591065433
2,1,2025-05-29 10:32:00.032150-04:00,1,11,1,0.4609227810986844,1,0.821715166981823
2,1,2025-05-29 10:32:00.032150-04:00,1,12,2,0.4709227810986844,1,0.8345932511300306
2,1,2025-05-29 10:32:00.032150-04:00,2,20,0,0.9016606045165594,1,1.0267886516981775
2,1,2025-05-29 10:32:00.032150-04:00,2,21,1,0.9116606045165594,1,1.0296572265936443
2,1,2025-05-29 10:32:00.032150-04:00,2,22,2,0.9216606045165594,1,1.0554229451785893
2,2,2025-05-29 10:32:00.032150-04:00,0,0,0,0.0,1,0.14423657809010676
2,2,2025-05-29 10:32:00.032150-04:00,0,1,1,0.01,1,0.14943500694490985
2,2,2025-05-29 10:32:00.032150-04:00,0,2,2,0.02,1,0.15646509722237484
2,2,2025-05-29 10:32:00.032150-04:00,1,10,0,0.45095516649220924,1,0.6478104235074906
2,2,2025-05-29 10:32:00.032150-04:00,1,11,1,0.46095516649220925,1,0.65119057473112
2,2,2025-05-29 10:32:00.032150-04:00,1,12,2,0.47095516649220925,1,0.677811943856529
2,2,2025-05-29 10:32:00.032150-04:00,2,20,0,0.9019119246245599,1,1.130559761327879
2,2,2025-05-29 10:32:00.032150-04:00,2,21,1,0.9119119246245599,1,1.1487794144524488
